<<<<<<< HEAD
"answer_id","answer","late_answer","answer_option","answer_plus_option","question_id","question_name","question_description","playerround_id","groupround_round_number","player_code","group_name","gamesession_name","welfare_level","round_income"
724,2,0,"Not confident","2 - Not confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",700,2,"t3p4","table3","240924_EPA_IntroDays_Ommen","Low-average",80000
791,3,0,"I might suffer minor damage","3 - I might suffer minor damage",37,"Question 1.","How do you judge the flooding risk of your house?",727,3,"t3p4","table3","240924_EPA_IntroDays_Ommen","Low-average",80000
792,3,0,"Inconclusive","3 - Inconclusive",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",727,3,"t3p4","table3","240924_EPA_IntroDays_Ommen","Low-average",80000
629,2,0,"If I get flooded, I won't get damaged","2 - If I get flooded, I won't get damaged",37,"Question 1.","How do you judge the flooding risk of your house?",642,1,"t3p5","table3","240924_EPA_IntroDays_Ommen","High",120000
630,4,0,"Somehow confident","4 - Somehow confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",642,1,"t3p5","table3","240924_EPA_IntroDays_Ommen","High",120000
731,2,0,"If I get flooded, I won't get damaged","2 - If I get flooded, I won't get damaged",37,"Question 1.","How do you judge the flooding risk of your house?",694,2,"t3p5","table3","240924_EPA_IntroDays_Ommen","High",120000
732,2,0,"Not confident","2 - Not confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",694,2,"t3p5","table3","240924_EPA_IntroDays_Ommen","High",120000
797,1,0,"I won't get flooded","1 - I won't get flooded",37,"Question 1.","How do you judge the flooding risk of your house?",732,3,"t3p5","table3","240924_EPA_IntroDays_Ommen","High",120000
798,3,0,"Inconclusive","3 - Inconclusive",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",732,3,"t3p5","table3","240924_EPA_IntroDays_Ommen","High",120000
671,1,1,"I won't get flooded","1 - I won't get flooded",37,"Question 1.","How do you judge the flooding risk of your house?",643,1,"t3p6","table3","240924_EPA_IntroDays_Ommen","Very High",180000
672,5,1,"Absolutely confident","5 - Absolutely confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",643,1,"t3p6","table3","240924_EPA_IntroDays_Ommen","Very High",180000
725,1,0,"I won't get flooded","1 - I won't get flooded",37,"Question 1.","How do you judge the flooding risk of your house?",699,2,"t3p6","table3","240924_EPA_IntroDays_Ommen","Very High",180000
726,5,0,"Absolutely confident","5 - Absolutely confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",699,2,"t3p6","table3","240924_EPA_IntroDays_Ommen","Very High",180000
783,1,0,"I won't get flooded","1 - I won't get flooded",37,"Question 1.","How do you judge the flooding risk of your house?",726,3,"t3p6","table3","240924_EPA_IntroDays_Ommen","Very High",180000
784,5,0,"Absolutely confident","5 - Absolutely confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",726,3,"t3p6","table3","240924_EPA_IntroDays_Ommen","Very High",180000
635,3,0,"I might suffer minor damage","3 - I might suffer minor damage",37,"Question 1.","How do you judge the flooding risk of your house?",646,1,"t3p7","table3","240924_EPA_IntroDays_Ommen","High-average",1e+05
636,4,0,"Somehow confident","4 - Somehow confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",646,1,"t3p7","table3","240924_EPA_IntroDays_Ommen","High-average",1e+05
733,2,0,"If I get flooded, I won't get damaged","2 - If I get flooded, I won't get damaged",37,"Question 1.","How do you judge the flooding risk of your house?",695,2,"t3p7","table3","240924_EPA_IntroDays_Ommen","High-average",1e+05
734,5,0,"Absolutely confident","5 - Absolutely confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",695,2,"t3p7","table3","240924_EPA_IntroDays_Ommen","High-average",1e+05
793,2,0,"If I get flooded, I won't get damaged","2 - If I get flooded, I won't get damaged",37,"Question 1.","How do you judge the flooding risk of your house?",731,3,"t3p7","table3","240924_EPA_IntroDays_Ommen","High-average",1e+05
794,5,0,"Absolutely confident","5 - Absolutely confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",731,3,"t3p7","table3","240924_EPA_IntroDays_Ommen","High-average",1e+05
623,1,0,"I won't get flooded","1 - I won't get flooded",37,"Question 1.","How do you judge the flooding risk of your house?",647,1,"t3p8","table3","240924_EPA_IntroDays_Ommen","High-average",1e+05
624,5,0,"Absolutely confident","5 - Absolutely confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",647,1,"t3p8","table3","240924_EPA_IntroDays_Ommen","High-average",1e+05
727,2,0,"If I get flooded, I won't get damaged","2 - If I get flooded, I won't get damaged",37,"Question 1.","How do you judge the flooding risk of your house?",697,2,"t3p8","table3","240924_EPA_IntroDays_Ommen","High-average",1e+05
728,4,0,"Somehow confident","4 - Somehow confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",697,2,"t3p8","table3","240924_EPA_IntroDays_Ommen","High-average",1e+05
785,1,0,"I won't get flooded","1 - I won't get flooded",37,"Question 1.","How do you judge the flooding risk of your house?",730,3,"t3p8","table3","240924_EPA_IntroDays_Ommen","High-average",1e+05
786,5,0,"Absolutely confident","5 - Absolutely confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",730,3,"t3p8","table3","240924_EPA_IntroDays_Ommen","High-average",1e+05
649,3,0,"I might suffer minor damage","3 - I might suffer minor damage",37,"Question 1.","How do you judge the flooding risk of your house?",659,1,"t4p1","table4","240924_EPA_IntroDays_Ommen","Low",65000
650,4,0,"Somehow confident","4 - Somehow confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",659,1,"t4p1","table4","240924_EPA_IntroDays_Ommen","Low",65000
763,3,0,"I might suffer minor damage","3 - I might suffer minor damage",37,"Question 1.","How do you judge the flooding risk of your house?",689,2,"t4p1","table4","240924_EPA_IntroDays_Ommen","Low",65000
764,2,0,"Not confident","2 - Not confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",689,2,"t4p1","table4","240924_EPA_IntroDays_Ommen","Low",65000
805,4,0,"I will suffer some damage","4 - I will suffer some damage",37,"Question 1.","How do you judge the flooding risk of your house?",736,3,"t4p1","table4","240924_EPA_IntroDays_Ommen","Low",65000
806,1,0,"Absolutely not confident","1 - Absolutely not confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",736,3,"t4p1","table4","240924_EPA_IntroDays_Ommen","Low",65000
639,2,0,"If I get flooded, I won't get damaged","2 - If I get flooded, I won't get damaged",37,"Question 1.","How do you judge the flooding risk of your house?",657,1,"t4p2","table4","240924_EPA_IntroDays_Ommen","High-average",1e+05
640,4,0,"Somehow confident","4 - Somehow confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",657,1,"t4p2","table4","240924_EPA_IntroDays_Ommen","High-average",1e+05
755,1,0,"I won't get flooded","1 - I won't get flooded",37,"Question 1.","How do you judge the flooding risk of your house?",691,2,"t4p2","table4","240924_EPA_IntroDays_Ommen","High-average",1e+05
756,4,0,"Somehow confident","4 - Somehow confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",691,2,"t4p2","table4","240924_EPA_IntroDays_Ommen","High-average",1e+05
807,3,0,"I might suffer minor damage","3 - I might suffer minor damage",37,"Question 1.","How do you judge the flooding risk of your house?",738,3,"t4p2","table4","240924_EPA_IntroDays_Ommen","High-average",1e+05
808,3,0,"Inconclusive","3 - Inconclusive",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",738,3,"t4p2","table4","240924_EPA_IntroDays_Ommen","High-average",1e+05
643,5,0,"I will get seriously damaged","5 - I will get seriously damaged",37,"Question 1.","How do you judge the flooding risk of your house?",661,1,"t4p3","table4","240924_EPA_IntroDays_Ommen","Very Low",50000
644,1,0,"Absolutely not confident","1 - Absolutely not confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",661,1,"t4p3","table4","240924_EPA_IntroDays_Ommen","Very Low",50000
799,4,0,"I will suffer some damage","4 - I will suffer some damage",37,"Question 1.","How do you judge the flooding risk of your house?",735,3,"t4p3","table4","240924_EPA_IntroDays_Ommen","Very Low",50000
800,2,0,"Not confident","2 - Not confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",735,3,"t4p3","table4","240924_EPA_IntroDays_Ommen","Very Low",50000
645,4,0,"I will suffer some damage","4 - I will suffer some damage",37,"Question 1.","How do you judge the flooding risk of your house?",660,1,"t4p4","table4","240924_EPA_IntroDays_Ommen","Low-average",80000
646,2,0,"Not confident","2 - Not confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",660,1,"t4p4","table4","240924_EPA_IntroDays_Ommen","Low-average",80000
767,3,0,"I might suffer minor damage","3 - I might suffer minor damage",37,"Question 1.","How do you judge the flooding risk of your house?",690,2,"t4p4","table4","240924_EPA_IntroDays_Ommen","Low-average",80000
768,3,0,"Inconclusive","3 - Inconclusive",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",690,2,"t4p4","table4","240924_EPA_IntroDays_Ommen","Low-average",80000
811,4,0,"I will suffer some damage","4 - I will suffer some damage",37,"Question 1.","How do you judge the flooding risk of your house?",740,3,"t4p4","table4","240924_EPA_IntroDays_Ommen","Low-average",80000
812,1,0,"Absolutely not confident","1 - Absolutely not confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",740,3,"t4p4","table4","240924_EPA_IntroDays_Ommen","Low-average",80000
641,2,0,"If I get flooded, I won't get damaged","2 - If I get flooded, I won't get damaged",37,"Question 1.","How do you judge the flooding risk of your house?",662,1,"t4p5","table4","240924_EPA_IntroDays_Ommen","High",120000
